Time_s,VideoAnalysis: X (m),Distance_m,VideoAnalysis: X Velocity (m/s),VideoAnalysis: Y Velocity (m/s)
139.626667,0.264714,-0.158346,0.042878,0.382715
139.660000,0.265722,-0.146201,0.074548,0.431659
139.693333,0.270495,-0.130406,0.084932,0.502567
139.726667,0.271619,-0.110846,0.088410,0.527233
139.760000,0.276392,-0.095051,0.091742,0.542631
139.793333,0.277516,-0.075491,0.101446,0.570290
139.826667,0.282348,-0.055989,0.129250,0.569853
139.860000,0.287179,-0.036487,0.128862,0.545138
139.893333,0.291952,-0.020692,0.104147,0.545527
139.926667,0.293076,-0.001132,0.104536,0.570241
139.960000,0.297908,0.018370,0.132291,0.566715
139.993333,0.302739,0.037872,0.137887,0.529546
140.026667,0.307512,0.053666,0.134070,0.483255
140.060000,0.312285,0.069461,0.115000,0.449564
140.093333,0.313351,0.085314,0.144728,0.374935
140.126667,0.321715,0.093636,0.177885,0.321883
140.160000,0.326429,0.105724,0.177448,0.294079
140.193333,0.334793,0.114046,0.142520,0.247953
140.226667,0.335743,0.122484,0.110257,0.195165
140.260000,0.340341,0.127158,0.126308,0.134796
140.295000,0.344939,0.131831,0.128332,0.070971
140.328333,0.349479,0.132797,0.119544,-0.010960
140.361667,0.353961,0.130056,0.082044,-0.065901
140.395000,0.354736,0.127373,0.056931,-0.099557
140.428333,0.355510,0.124690,0.089894,-0.164966
140.461667,0.359934,0.118241,0.146843,-0.277104
140.495000,0.367948,0.104321,0.139597,-0.344972
140.528333,0.368606,0.094223,0.142103,-0.382092
140.561667,0.376621,0.080302,0.159620,-0.447259
140.595000,0.380869,0.062732,0.134566,-0.468496
140.628333,0.385177,0.048870,0.118828,-0.486789
140.661667,0.389425,0.031300,0.087304,-0.526464
140.695000,0.389967,0.013788,0.083632,-0.563488
140.728333,0.394158,-0.007489,0.099030,-0.566820
140.761667,0.398406,-0.025058,0.065436,-0.541571
140.795000,0.398948,-0.042570,0.019096,-0.540843
140.828333,0.399490,-0.060082,-0.024494,-0.561789
140.861667,0.396266,-0.081242,-0.036706,-0.552327
140.895000,0.396808,-0.098754,-0.038873,-0.493581
140.928333,0.393700,-0.112500,-0.038533,-0.471956
140.961667,0.394242,-0.130012,-0.035152,-0.453469
140.995000,0.391135,-0.143758,-0.025253,-0.413453
141.028333,0.391735,-0.157562,0.003230,-0.370640
141.061667,0.392393,-0.167659,0.000578,-0.342787
141.095000,0.392993,-0.181464,-0.035669,-0.289687
141.128333,0.390002,-0.187796,-0.071576,-0.214961
141.161667,0.387011,-0.194128,-0.074083,-0.177840
141.195000,0.384020,-0.200459,-0.051487,-0.116394
141.228333,0.384795,-0.203142,-0.059347,-0.026658
141.261667,0.381921,-0.202060,-0.113595,0.060716
141.295000,0.375397,-0.197212,-0.122232,0.101023
141.328333,0.372523,-0.196129,-0.096644,0.156242
141.361667,0.369765,-0.187632,-0.089300,0.230289
141.395000,0.367008,-0.179136,-0.097986,0.267506
141.428333,0.364250,-0.170639,-0.134135,0.326785
141.461667,0.357843,-0.158376,-0.160725,0.404455
141.495000,0.351495,-0.142407,-0.138372,0.450455
141.528333,0.348853,-0.126496,-0.119885,0.447074
141.561667,0.346154,-0.114292,-0.162601,0.481736
141.595000,0.336157,-0.094557,-0.162019,0.518808
141.628333,0.333515,-0.078646,-0.115485,0.530437
141.661667,0.330932,-0.059027,-0.130834,0.536858
141.695000,0.324584,-0.043058,-0.140054,0.540093
141.728333,0.322001,-0.023439,-0.158444,0.549653
141.761667,0.312003,-0.003704,-0.122295,0.490373
141.795000,0.313011,0.008441,-0.070359,0.452476
141.828333,0.310370,0.024353,-0.098017,0.462181
141.861667,0.307728,0.040264,-0.156957,0.447657
141.895000,0.297673,0.056291,-0.161065,0.382830
141.928333,0.294915,0.064788,-0.106186,0.335616
141.961667,0.292216,0.076992,-0.087795,0.326057
141.995000,0.289516,0.089196,-0.082782,0.251817
142.028333,0.286700,0.093986,-0.083881,0.174284
142.061667,0.283884,0.098776,-0.084017,0.142901
142.095000,0.281068,0.103565,-0.083467,0.110587
142.130000,0.278252,0.108355,-0.084703,0.031901
142.163333,0.275319,0.105730,-0.084045,-0.053921
142.196667,0.272387,0.103106,-0.072799,-0.100473
142.230000,0.269454,0.100481,-0.033922,-0.178471
142.263333,0.270112,0.090384,0.002325,-0.231572
142.296667,0.270829,0.083994,0.004929,-0.262514
142.330000,0.271487,0.073897,-0.017570,-0.317782
142.363333,0.268438,0.063858,-0.009516,-0.395160
142.396667,0.268980,0.046346,0.042323,-0.439236
142.430000,0.273287,0.032483,0.045558,-0.430016
142.463333,0.273887,0.018679,-0.000976,-0.441645
142.496667,0.270779,0.004933,0.010508,-0.497447
142.530000,0.274970,-0.016344,0.019533,-0.513039
142.563333,0.271863,-0.030090,0.038166,-0.507152
142.596667,0.276111,-0.047660,0.089907,-0.557406
142.630000,0.280302,-0.068937,0.077502,-0.560301
142.663333,0.280844,-0.086449,0.074946,-0.526270
142.696667,0.285092,-0.104019,0.075577,-0.486109
142.730000,0.285692,-0.117823,0.081999,-0.470760
142.763333,0.289941,-0.135393,0.103818,-0.458742
142.796667,0.294248,-0.149256,0.085816,-0.424469
142.830000,0.294848,-0.163060,0.089294,-0.399803
142.863333,0.299155,-0.176923,0.117971,-0.344632
142.896667,0.303521,-0.187078,0.128501,-0.264455
142.930000,0.307944,-0.193527,0.129424,-0.205759
142.963333,0.312368,-0.199975,0.120787,-0.165452
142.996667,0.316791,-0.206423,0.094294,-0.081604
143.030000,0.317624,-0.205399,0.098645,-0.001330
143.063333,0.322164,-0.204433,0.133113,0.029029
143.096667,0.326704,-0.203467,0.164491,0.059437
143.130000,0.334952,-0.202559,0.150307,0.140002
143.163333,0.335901,-0.194121,0.148528,0.223462
143.196667,0.344265,-0.185799,0.158427,0.263477
143.230000,0.348921,-0.177418,0.109920,0.322951
143.263333,0.349929,-0.165272,0.108045,0.400232
143.296667,0.354702,-0.149478,0.139666,0.446086
143.330000,0.359475,-0.133683,0.164380,0.445698
143.363333,0.367897,-0.121654,0.131029,0.486393
143.396667,0.369021,-0.102094,0.076344,0.545963
143.430000,0.370145,-0.082533,0.094782,0.539494
143.463333,0.374918,-0.066739,0.125773,0.545187
143.496667,0.379750,-0.047237,0.129250,0.569853
143.530000,0.384581,-0.027735,0.101446,0.570290
143.563333,0.385705,-0.008175,0.091790,0.545721
143.596667,0.390478,0.007620,0.088604,0.539591
143.630000,0.391602,0.027180,0.085612,0.545818
143.663333,0.396434,0.046682,0.075421,0.487267
143.696667,0.397441,0.058828,0.043897,0.447591
143.730000,0.398507,0.074681,0.034629,0.447737
143.763333,0.399573,0.090534,0.027723,0.401494
143.796667,0.400581,0.102679,0.014152,0.324455
143.830000,0.401530,0.111118,-0.023842,0.266341
143.863333,0.398772,0.119615,-0.052216,0.229408
143.896667,0.396015,0.128112,-0.028523,0.154250
143.930000,0.396848,0.129136,-0.007983,0.100618
143.965000,0.397739,0.133867,-0.038663,0.067466
143.998333,0.394864,0.134950,-0.086492,0.004804
144.031667,0.388283,0.136091,-0.042028,-0.107162
144.065000,0.392648,0.125935,-0.009158,-0.175770
144.098333,0.389716,0.123311,-0.028325,-0.215640
144.131667,0.390374,0.113213,-0.044985,-0.292630
144.165000,0.387325,0.103174,-0.079890,-0.350793
144.198333,0.384218,0.089428,-0.086894,-0.403214
144.231667,0.381110,0.075682,-0.084339,-0.437245
144.265000,0.378003,0.061936,-0.066919,-0.508591
144.298333,0.378486,0.040717,-0.095354,-0.548315
144.331667,0.371614,0.023322,-0.122964,-0.535521
144.365000,0.368448,0.005869,-0.101436,-0.542039
144.398333,0.365283,-0.011585,-0.089612,-0.576216
144.431667,0.362059,-0.032745,-0.068473,-0.607449
144.465000,0.362542,-0.053964,-0.095985,-0.588476
144.498333,0.355670,-0.071359,-0.123595,-0.575682
144.531667,0.352446,-0.092520,-0.107760,-0.551210
144.565000,0.349280,-0.109973,-0.109781,-0.483197
144.598333,0.346173,-0.123719,-0.136906,-0.439510
144.631667,0.339359,-0.137407,-0.143133,-0.442502
144.665000,0.336193,-0.154860,-0.133331,-0.408665
144.698333,0.329437,-0.164841,-0.101758,-0.365900
144.731667,0.330037,-0.178646,-0.085778,-0.332160
144.765000,0.326988,-0.188685,-0.155570,-0.250722
144.798333,0.316583,-0.194900,-0.148323,-0.182854
144.831667,0.317299,-0.201290,-0.147061,-0.102532
144.865000,0.307010,-0.200091,-0.146479,-0.065460
144.898333,0.307727,-0.206481,-0.148646,-0.006715
144.931667,0.297496,-0.201575,-0.159692,0.076891
144.965000,0.294622,-0.200492,-0.106203,0.137852
144.998333,0.291864,-0.191996,-0.093021,0.190176
145.031667,0.289048,-0.187206,-0.095625,0.221118
145.065000,0.286291,-0.178709,-0.122360,0.289519
145.098333,0.279884,-0.166447,-0.118737,0.323453
145.131667,0.277126,-0.157950,-0.083881,0.378527
145.165000,0.274485,-0.142039,-0.054961,0.449144
145.198333,0.275551,-0.126186,-0.073157,0.471061
145.231667,0.269202,-0.110216,-0.082279,0.480474
145.265000,0.266561,-0.094305,-0.004901,0.488529
145.298333,0.271334,-0.078510,0.014072,0.516041
145.331667,0.268751,-0.058892,-0.001326,0.519373
145.365000,0.269817,-0.043039,0.013829,0.500595
145.398333,0.270883,-0.027186,0.001763,0.519325
145.431667,0.268300,-0.007568,0.029519,0.515798
145.465000,0.273073,0.008227,0.047618,0.487703
145.498333,0.274139,0.024080,0.004173,0.476026
145.531667,0.271497,0.039991,0.006971,0.457441
145.565000,0.272563,0.055844,0.061802,0.407139
145.598333,0.277278,0.067932,0.076132,0.335842
145.631667,0.278228,0.076370,0.072557,0.304997
145.665000,0.282942,0.088458,0.044220,0.271452
145.698333,0.280185,0.096955,0.045738,0.178453
145.731667,0.284725,0.097921,0.078874,0.143407
145.765000,0.285674,0.106359,0.104515,0.110698
145.800000,0.293921,0.107267,0.079313,0.038480
145.833333,0.291047,0.108350,0.054591,-0.022159
145.866667,0.295529,0.105609,0.081754,-0.084361
145.900000,0.296303,0.102926,0.111810,-0.146770
145.933333,0.304434,0.096419,0.107556,-0.220865
145.966667,0.305092,0.086322,0.060779,-0.247941
146.000000,0.305809,0.079932,0.081968,-0.276085
146.033333,0.310174,0.069776,0.108655,-0.347576
146.066667,0.314481,0.055914,0.104740,-0.400045
146.100000,0.318788,0.042051,0.061053,-0.427170
146.133333,0.315681,0.028305,0.088177,-0.470857
146.166667,0.323637,0.010677,0.146243,-0.511940
146.200000,0.327886,-0.006893,0.146049,-0.524297
146.233333,0.332135,-0.024463,0.167626,-0.527727
146.266667,0.340091,-0.042091,0.152228,-0.524395
146.300000,0.344339,-0.059661,0.087546,-0.511018
146.333333,0.344881,-0.077173,0.051106,-0.470274
146.366667,0.345481,-0.090977,0.070273,-0.430405
146.400000,0.349788,-0.104840,0.089003,-0.418339
146.433333,0.354095,-0.118702,0.045849,-0.411480
146.466667,0.350988,-0.132449,0.046043,-0.399123
146.500000,0.355295,-0.146311,0.089973,-0.356552
146.533333,0.359660,-0.156467,0.072263,-0.303743
146.566667,0.360318,-0.166564,0.048422,-0.247747
146.600000,0.361035,-0.172954,0.067832,-0.192430
146.633333,0.365458,-0.179402,0.074884,-0.136920
146.666667,0.366233,-0.182085,0.075758,-0.081312
146.700000,0.370715,-0.184826,0.070404,-0.028697
146.733333,0.371548,-0.183802,0.049556,0.021072
146.766667,0.372381,-0.182778,0.068674,0.057852
146.800000,0.376921,-0.181812,0.063855,0.144450
146.833333,0.377870,-0.173373,0.028191,0.234623
146.866667,0.378819,-0.164935,-0.007959,0.293902
146.900000,0.376120,-0.152731,-0.013652,0.324892
146.933333,0.377069,-0.144292,0.005661,0.374030
146.966667,0.378135,-0.128439,-0.014994,0.436156
147.000000,0.375494,-0.112528,-0.024310,0.433212
147.033333,0.376502,-0.100382,-0.036376,0.451942
147.066667,0.373860,-0.084471,-0.063161,0.517255
147.100000,0.371277,-0.064852,-0.065619,0.557464
147.133333,0.368694,-0.045234,-0.050367,0.544864
147.166667,0.369760,-0.029381,-0.081211,0.548439
147.200000,0.363470,-0.009704,-0.114854,0.570598
147.233333,0.360887,0.009914,-0.118089,0.561379
147.266667,0.354597,0.029591,-0.094297,0.502294
147.300000,0.355604,0.041736,-0.091596,0.477531
147.333333,0.349314,0.061413,-0.110520,0.453107
147.366667,0.346615,0.073617,-0.092955,0.391030
147.400000,0.343915,0.085821,-0.096384,0.369453
147.433333,0.341216,0.098025,-0.124527,0.348265
147.466667,0.334809,0.110287,-0.134621,0.295892
147.500000,0.332051,0.118784,-0.132842,0.212432
147.533333,0.325528,0.123632,-0.115232,0.143978
147.566667,0.322712,0.128422,-0.060290,0.078057
147.600000,0.323545,0.129446,-0.064131,0.004446
147.635000,0.320612,0.126821,-0.121841,-0.022153
147.668333,0.314031,0.127962,-0.151865,-0.052550
147.701667,0.307391,0.125396,-0.104171,-0.136984
147.735000,0.308107,0.119006,-0.077949,-0.227221
147.768333,0.305058,0.108967,-0.122170,-0.288327
147.801667,0.298302,0.098986,-0.125842,-0.325351
147.835000,0.295253,0.088947,-0.096065,-0.396890
147.868333,0.292088,0.071494,-0.068941,-0.440577
147.901667,0.292688,0.057689,-0.093607,-0.437100
147.935000,0.285873,0.044001,-0.121944,-0.470645
147.968333,0.282708,0.026548,-0.097861,-0.511195
148.001667,0.279542,0.009095,-0.076576,-0.533160
148.035000,0.276377,-0.008359,-0.027681,-0.567919
148.068333,0.280567,-0.029636,-0.052541,-0.576798
148.101667,0.273694,-0.047031,-0.095791,-0.576119
148.135000,0.270471,-0.068191,-0.049306,-0.567579
148.168333,0.271012,-0.085703,-0.020968,-0.534033
148.201667,0.271554,-0.103215,-0.051521,-0.511923
148.235000,0.268388,-0.120668,-0.103311,-0.464758
148.268333,0.261574,-0.134356,-0.074731,-0.415766
148.301667,0.262174,-0.148160,-0.009176,-0.373535
148.335000,0.262832,-0.158258,0.009651,-0.355290
148.368333,0.263432,-0.172062,0.003861,-0.330479
148.401667,0.264090,-0.182159,-0.028956,-0.255801
148.435000,0.261099,-0.188491,-0.046473,-0.190634
148.468333,0.258109,-0.194823,0.010203,-0.123543
148.501667,0.262590,-0.197564,0.048585,-0.040714
148.535000,0.263423,-0.196540,0.037101,0.015087
148.568333,0.264256,-0.195515,0.043765,0.045883
148.601667,0.265089,-0.194491,0.081662,0.097819
148.635000,0.269687,-0.189818,0.119899,0.171380
148.668333,0.274344,-0.181438,0.120530,0.211541
148.701667,0.278942,-0.176764,0.087567,0.276951
148.735000,0.279950,-0.164619,0.061317,0.376245
148.768333,0.281016,-0.148766,0.086468,0.403661
148.801667,0.285731,-0.136678,0.114272,0.403224
148.835000,0.290445,-0.124591,0.099796,0.465253
148.868333,0.291570,-0.105031,0.103614,0.511544
148.901667,0.296343,-0.089236,0.131660,0.526554
148.935000,0.301174,-0.069734,0.137936,0.532635
148.968333,0.305947,-0.053939,0.131854,0.538911
149.001667,0.310778,-0.034437,0.104390,0.560973
149.035000,0.311902,-0.014877,0.104099,0.542437
149.068333,0.316676,0.000918,0.125773,0.545187
149.101667,0.321507,0.020419,0.119934,0.566909
149.135000,0.326338,0.039921,0.076489,0.555231
149.168333,0.323755,0.059540,0.103225,0.486830
149.201667,0.332177,0.071569,0.157959,0.430348
149.235000,0.336950,0.087364,0.141979,0.396609
149.268333,0.341665,0.099451,0.119334,0.332073
149.301667,0.346322,0.107832,0.057208,0.311418
149.335000,0.343622,0.120036,0.047600,0.289939
149.368333,0.348279,0.128416,0.071352,0.233672
149.401667,0.349228,0.136855,0.075810,0.143455
149.435000,0.353768,0.137821,0.070399,0.053905
149.470000,0.354601,0.138845,0.048644,0.008430
149.503333,0.355434,0.139869,0.069452,-0.068553
149.536667,0.359857,0.133421,0.071980,-0.121288
149.570000,0.360632,0.130738,0.065373,-0.152221
149.603333,0.365056,0.124290,0.036696,-0.207392
149.636667,0.362065,0.117958,0.032344,-0.287665
149.670000,0.366372,0.104095,0.046917,-0.343515
149.703333,0.367030,0.093998,0.015587,-0.370834
149.736667,0.367630,0.080193,-0.016034,-0.416688
149.770000,0.364523,0.066447,-0.010632,-0.466214
149.803333,0.365064,0.048936,0.044247,-0.513428
149.836667,0.369313,0.031366,0.050086,-0.535150
149.870000,0.369855,0.013854,0.015618,-0.565509
149.903333,0.370338,-0.007365,-0.021453,-0.564927
149.936667,0.367173,-0.024818,-0.024154,-0.540164
149.970000,0.367714,-0.042330,0.000609,-0.537463
150.003333,0.368256,-0.059841,-0.002675,-0.549771
150.036667,0.368739,-0.081060,-0.036075,-0.512166
150.070000,0.365632,-0.094806,-0.065997,-0.449894
150.103333,0.362525,-0.108552,-0.047364,-0.444007
150.136667,0.363067,-0.126064,-0.040457,-0.397764
150.170000,0.360018,-0.136103,-0.039389,-0.329799
150.203333,0.360676,-0.146200,-0.048269,-0.304939
150.236667,0.357627,-0.156239,-0.078822,-0.282828
150.270000,0.354578,-0.166278,-0.084176,-0.230213
150.303333,0.351587,-0.172610,-0.079824,-0.149939
150.336667,0.348654,-0.175235,-0.060366,-0.091534
150.370000,0.349429,-0.177918,-0.087539,-0.050936
150.403333,0.342789,-0.180484,-0.117121,0.032961
150.436667,0.339973,-0.175694,-0.109632,0.116275
150.470000,0.337157,-0.170905,-0.139894,0.156922
150.503333,0.330634,-0.166057,-0.166776,0.216056
150.536667,0.324169,-0.157501,-0.147026,0.292997
150.570000,0.321470,-0.145297,-0.137030,0.339191
150.603333,0.315063,-0.133035,-0.127762,0.339045
150.636667,0.312305,-0.124538,-0.105506,0.378867
150.670000,0.309664,-0.108627,-0.123120,0.437855
150.703333,0.303315,-0.092658,-0.120079,0.434717
150.736667,0.300616,-0.080454,-0.098163,0.452913
150.770000,0.297975,-0.064542,-0.103370,0.514796
150.803333,0.295391,-0.044924,-0.149225,0.546418
150.836667,0.285394,-0.025189,-0.128279,0.502828
150.870000,0.286402,-0.013043,-0.091401,0.489888
150.903333,0.280112,0.006633,-0.075858,0.495824
150.936667,0.281177,0.022486,-0.058147,0.443014
150.970000,0.278478,0.034690,-0.098551,0.428199
151.003333,0.272129,0.050660,-0.074031,0.415453
151.036667,0.273137,0.062806,-0.040436,0.390205
151.070000,0.270496,0.078717,-0.032382,0.312826
151.103333,0.271387,0.083448,-0.036636,0.238731
151.136667,0.268629,0.091945,-0.055318,0.229755
151.170000,0.265871,0.100442,-0.025201,0.179840
151.203333,0.266763,0.105173,0.007567,0.102073
151.236667,0.267595,0.106198,0.009751,0.043259
151.270000,0.268428,0.107222,-0.015555,0.006754
151.303333,0.265554,0.108304,-0.016323,-0.066228
151.338333,0.266270,0.101914,0.006929,-0.118166
151.371667,0.267045,0.099231,0.006770,-0.147324
151.405000,0.267762,0.092841,-0.018721,-0.193871
151.438333,0.264771,0.086510,-0.016454,-0.246727
151.471667,0.265429,0.076412,0.016655,-0.302869
151.505000,0.266087,0.066315,0.043634,-0.355824
151.538333,0.270394,0.052452,0.021280,-0.401824
151.571667,0.267287,0.038706,0.002405,-0.423158
151.605000,0.267887,0.024902,0.051251,-0.461006
151.638333,0.272136,0.007332,0.063317,-0.479736
151.671667,0.272735,-0.006472,0.059742,-0.510581
151.705000,0.276926,-0.027750,0.034979,-0.513282
151.738333,0.273819,-0.041496,0.044539,-0.494892
151.771667,0.278068,-0.059066,0.102944,-0.514350
151.805000,0.282316,-0.076635,0.118488,-0.508414
151.838333,0.286565,-0.094205,0.112892,-0.471245
151.871667,0.290872,-0.108068,0.079540,-0.430550
151.905000,0.291472,-0.121872,0.061247,-0.414812
151.938333,0.292072,-0.135677,0.110968,-0.397053
151.971667,0.300086,-0.149598,0.130280,-0.347915
152.005000,0.304452,-0.159753,0.063432,-0.275793
152.038333,0.301461,-0.166085,0.066958,-0.248038
152.071667,0.305826,-0.176241,0.147668,-0.224586
152.105000,0.313957,-0.182747,0.164134,-0.159953
152.138333,0.318439,-0.185488,0.133824,-0.122396
152.171667,0.322862,-0.191937,0.097820,-0.053848
152.205000,0.323695,-0.190912,0.099519,0.054278
152.238333,0.328294,-0.186239,0.134423,0.112440
152.271667,0.332892,-0.181566,0.159332,0.124409
152.305000,0.341139,-0.180658,0.129555,0.195949
152.338333,0.342147,-0.168512,0.081291,0.270869
152.371667,0.343096,-0.160074,0.118654,0.288822
152.405000,0.351460,-0.151752,0.119868,0.366055
152.438333,0.352526,-0.135899,0.090140,0.440684
152.471667,0.357299,-0.120104,0.062627,0.459657
152.505000,0.354658,-0.104193,0.087196,0.450001
152.538333,0.363080,-0.092163,0.115582,0.486635
152.571667,0.364204,-0.072603,0.091790,0.545721
152.605000,0.369035,-0.053101,0.073109,0.536744
152.638333,0.370101,-0.037248,0.029810,0.534334
152.671667,0.367518,-0.017630,0.076101,0.530517
152.705000,0.375998,-0.001894,0.097678,0.527088
152.738333,0.377122,0.017666,0.041924,0.518694
152.771667,0.378188,0.033519,-0.001811,0.488480
152.805000,0.375547,0.049431,-0.008233,0.473131
152.838333,0.376613,0.065284,0.019183,0.447979
152.871667,0.377679,0.081137,0.021204,0.379966
152.905000,0.378628,0.089575,0.005029,0.333869
152.938333,0.379636,0.101721,-0.053765,0.328613
152.971667,0.373229,0.113983,-0.064052,0.263883
153.005000,0.374120,0.118715,-0.040163,0.210976
153.038333,0.371362,0.127212,-0.034524,0.170520
153.071667,0.372254,0.131943,-0.038785,0.083810
